encounter,id,placard_st,placard_desc,facility_name,bus_st_date,category_cd,description,num,street,city,state,zip,inspect_dt,start_time,end_time,municipal,ispt_purpose,abrv,purpose,reispt_cd,reispt_dt,status
201903070027,8824,1,Inspected & Permitted,Bob's Lounge,1971-05-04,201,Restaurant with Liquor,944,Greensburg Pike,East Pittsburgh,PA,15112,2019-03-07,14:45:00,15:40:00,Wilkins,1,Ini,Initial,2,,1
201404100022,8824,1,Inspected & Permitted,Bob's Lounge,1971-05-04,201,Restaurant with Liquor,944,Greensburg Pike,East Pittsburgh,PA,15112,2014-04-04,15:45:00,16:30:00,Wilkins,1,Ini,Initial,2,,1
201603220033,8824,1,Inspected & Permitted,Bob's Lounge,1971-05-04,201,Restaurant with Liquor,944,Greensburg Pike,East Pittsburgh,PA,15112,2016-03-22,12:50:00,13:40:00,Wilkins,1,Ini,Initial,2,,1
201803090027,8824,1,Inspected & Permitted,Bob's Lounge,1971-05-04,201,Restaurant with Liquor,944,Greensburg Pike,East Pittsburgh,PA,15112,2018-03-09,14:55:00,16:00:00,Wilkins,1,Ini,Initial,2,,1
201703150026,8824,1,Inspected & Permitted,Bob's Lounge,1971-05-04,201,Restaurant with Liquor,944,Greensburg Pike,East Pittsburgh,PA,15112,2017-03-15,13:40:00,14:30:00,Wilkins,1,Ini,Initial,2,,1
201512040032,8912,1,Inspected & Permitted,St Vincent's Literary Assn,1984-06-17,250,Social Club-Bar Only,145,12th  Street,Pittsburgh,PA,15203,2015-12-04,15:15:00,16:10:00,Pittsburgh-117,1,Ini,Initial,2,,7
201807110001,8959,1,Inspected & Permitted,Sons of Columbus Santa Maria Council 4,1957-01-01,201,Restaurant with Liquor,630,Miller Ave,Clairton,PA,15025,2018-07-11,20:00:00,08:40:00,Clairton,1,Ini,Initial,2,,1
202001280038,8959,1,Inspected & Permitted,Sons of Columbus Santa Maria Council 4,1957-01-01,201,Restaurant with Liquor,630,Miller Ave,Clairton,PA,15025,2020-01-28,15:00:00,15:45:00,Clairton,1,Ini,Initial,2,,1
201403060032,8959,1,Inspected & Permitted,Sons of Columbus Santa Maria Council 4,1957-01-01,201,Restaurant with Liquor,630,Miller Ave,Clairton,PA,15025,2014-02-27,16:10:00,16:40:00,Clairton,2,Reispt,Reinspection,2,,1
201609190052,8959,1,Inspected & Permitted,Sons of Columbus Santa Maria Council 4,1957-01-01,201,Restaurant with Liquor,630,Miller Ave,Clairton,PA,15025,2016-09-19,15:00:00,15:40:00,Clairton,1,Ini,Initial,2,,1
201408210030,8959,1,Inspected & Permitted,Sons of Columbus Santa Maria Council 4,1957-01-01,201,Restaurant with Liquor,630,Miller Ave,Clairton,PA,15025,2014-08-21,13:45:00,15:15:00,Clairton,1,Ini,Initial,2,,1
201402030009,8959,1,Inspected & Permitted,Sons of Columbus Santa Maria Council 4,1957-01-01,201,Restaurant with Liquor,630,Miller Ave,Clairton,PA,15025,2014-01-30,15:15:00,16:15:00,Clairton,1,Ini,Initial,1,2014-02-06,1
201507280057,8959,1,Inspected & Permitted,Sons of Columbus Santa Maria Council 4,1957-01-01,201,Restaurant with Liquor,630,Miller Ave,Clairton,PA,15025,2015-07-28,15:10:00,16:15:00,Clairton,1,Ini,Initial,2,,1
202209220015,8968,1,Inspected & Permitted,Frank's Tavern,1953-07-20,201,Restaurant with Liquor,2317,New England Rd,West Mifflin,PA,15122,2022-09-22,13:00:00,14:00:00,West Mifflin,1,Ini,Initial,2,,1
201702240002,8968,1,Inspected & Permitted,Frank's Tavern,1953-07-20,201,Restaurant with Liquor,2317,New England Rd,West Mifflin,PA,15122,2017-02-23,13:20:00,14:10:00,West Mifflin,1,Ini,Initial,2,,1
201503120002,8968,1,Inspected & Permitted,Frank's Tavern,1953-07-20,201,Restaurant with Liquor,2317,New England Rd,West Mifflin,PA,15122,2015-03-12,14:00:00,15:15:00,West Mifflin,1,Ini,Initial,2,,1
201603020050,8968,1,Inspected & Permitted,Frank's Tavern,1953-07-20,201,Restaurant with Liquor,2317,New England Rd,West Mifflin,PA,15122,2016-03-02,13:30:00,14:30:00,West Mifflin,1,Ini,Initial,2,,1
201403240043,8968,1,Inspected & Permitted,Frank's Tavern,1953-07-20,201,Restaurant with Liquor,2317,New England Rd,West Mifflin,PA,15122,2014-03-24,13:00:00,14:15:00,West Mifflin,1,Ini,Initial,2,,1
202102110050,8968,1,Inspected & Permitted,Frank's Tavern,1953-07-20,201,Restaurant with Liquor,2317,New England Rd,West Mifflin,PA,15122,2021-02-11,13:00:00,14:20:00,West Mifflin,1,Ini,Initial,2,,1
201805290042,8968,1,Inspected & Permitted,Frank's Tavern,1953-07-20,201,Restaurant with Liquor,2317,New England Rd,West Mifflin,PA,15122,2018-05-29,15:30:00,16:20:00,West Mifflin,1,Ini,Initial,2,,1
201908260024,8968,1,Inspected & Permitted,Frank's Tavern,1953-07-20,201,Restaurant with Liquor,2317,New England Rd,West Mifflin,PA,15122,2019-08-26,13:40:00,14:15:00,West Mifflin,2,Reispt,Reinspection,1,2019-09-09,1
202012090092,8968,1,Inspected & Permitted,Frank's Tavern,1953-07-20,201,Restaurant with Liquor,2317,New England Rd,West Mifflin,PA,15122,2020-12-09,11:30:00,11:40:00,West Mifflin,63,Covid-19 Assessment,COVID-19 Assessment,2,,1
201908080013,8968,1,Inspected & Permitted,Frank's Tavern,1953-07-20,201,Restaurant with Liquor,2317,New England Rd,West Mifflin,PA,15122,2019-08-08,13:20:00,14:10:00,West Mifflin,1,Ini,Initial,1,2019-08-22,1
201909270046,8968,1,Inspected & Permitted,Frank's Tavern,1953-07-20,201,Restaurant with Liquor,2317,New England Rd,West Mifflin,PA,15122,2019-09-27,15:10:00,15:40:00,West Mifflin,2,Reispt,Reinspection,2,,1
201811210026,9135,1,Inspected & Permitted,Latina Pizza,1963-01-01,211,Restaurant without Liquor,4426,Kennywood Blvd,West Mifflin,PA,15122,2018-11-21,14:30:00,15:20:00,West Mifflin,1,Ini,Initial,2,,1
201611220051,9135,1,Inspected & Permitted,Latina Pizza,1963-01-01,211,Restaurant without Liquor,4426,Kennywood Blvd,West Mifflin,PA,15122,2016-11-22,13:45:00,15:00:00,West Mifflin,1,Ini,Initial,2,,1
201912120015,9135,1,Inspected & Permitted,Latina Pizza,1963-01-01,211,Restaurant without Liquor,4426,Kennywood Blvd,West Mifflin,PA,15122,2019-12-12,12:00:00,13:00:00,West Mifflin,1,Ini,Initial,2,,1
201406110027,9135,1,Inspected & Permitted,Latina Pizza,1963-01-01,211,Restaurant without Liquor,4426,Kennywood Blvd,West Mifflin,PA,15122,2014-06-11,13:50:00,15:10:00,West Mifflin,1,Ini,Initial,1,2014-06-16,1
201511100029,9135,1,Inspected & Permitted,Latina Pizza,1963-01-01,211,Restaurant without Liquor,4426,Kennywood Blvd,West Mifflin,PA,15122,2015-11-10,13:50:00,14:55:00,West Mifflin,1,Ini,Initial,2,,1
201412160045,9135,1,Inspected & Permitted,Latina Pizza,1963-01-01,211,Restaurant without Liquor,4426,Kennywood Blvd,West Mifflin,PA,15122,2014-12-16,15:00:00,15:45:00,West Mifflin,2,Reispt,Reinspection,2,,1
201506030027,9135,1,Inspected & Permitted,Latina Pizza,1963-01-01,211,Restaurant without Liquor,4426,Kennywood Blvd,West Mifflin,PA,15122,2015-06-03,12:30:00,13:30:00,West Mifflin,1,Ini,Initial,2,,1
201406170039,9135,1,Inspected & Permitted,Latina Pizza,1963-01-01,211,Restaurant without Liquor,4426,Kennywood Blvd,West Mifflin,PA,15122,2014-06-16,13:00:00,13:30:00,West Mifflin,2,Reispt,Reinspection,2,,1
202203040004,9135,1,Inspected & Permitted,Latina Pizza,1963-01-01,211,Restaurant without Liquor,4426,Kennywood Blvd,West Mifflin,PA,15122,2022-03-04,14:45:00,15:30:00,West Mifflin,1,Ini,Initial,2,,1
201412050021,9135,1,Inspected & Permitted,Latina Pizza,1963-01-01,211,Restaurant without Liquor,4426,Kennywood Blvd,West Mifflin,PA,15122,2014-12-05,11:15:00,13:15:00,West Mifflin,1,Ini,Initial,1,2014-12-12,1
202103040074,9135,1,Inspected & Permitted,Latina Pizza,1963-01-01,211,Restaurant without Liquor,4426,Kennywood Blvd,West Mifflin,PA,15122,2021-03-04,15:15:00,16:00:00,West Mifflin,1,Ini,Initial,2,,1
201710130043,9135,1,Inspected & Permitted,Latina Pizza,1963-01-01,211,Restaurant without Liquor,4426,Kennywood Blvd,West Mifflin,PA,15122,2017-10-13,15:15:00,16:00:00,West Mifflin,1,Ini,Initial,2,,1
201401090040,9311,1,Inspected & Permitted,VFW / Post #1810 Brentwood,1949-01-01,201,Restaurant with Liquor,3801,Clairton Blvd,Pittsburgh,PA,15227,2014-01-09,15:15:00,16:15:00,Brentwood,1,Ini,Initial,2,,1
202104220019,9311,1,Inspected & Permitted,VFW / Post #1810 Brentwood,1949-01-01,201,Restaurant with Liquor,3801,Clairton Blvd,Pittsburgh,PA,15227,2021-04-22,13:40:00,14:45:00,Brentwood,2,Reispt,Reinspection,0,,1
202208100045,9311,1,Inspected & Permitted,VFW / Post #1810 Brentwood,1949-01-01,201,Restaurant with Liquor,3801,Clairton Blvd,Pittsburgh,PA,15227,2022-08-10,14:30:00,15:30:00,Brentwood,1,Ini,Initial,2,,1
202104190049,9311,1,Inspected & Permitted,VFW / Post #1810 Brentwood,1949-01-01,201,Restaurant with Liquor,3801,Clairton Blvd,Pittsburgh,PA,15227,2021-04-19,15:10:00,16:45:00,Brentwood,1,Ini,Initial,3,,1
201809140029,9311,1,Inspected & Permitted,VFW / Post #1810 Brentwood,1949-01-01,201,Restaurant with Liquor,3801,Clairton Blvd,Pittsburgh,PA,15227,2018-09-14,13:50:00,14:30:00,Brentwood,2,Reispt,Reinspection,2,,1
202112140038,9311,1,Inspected & Permitted,VFW / Post #1810 Brentwood,1949-01-01,201,Restaurant with Liquor,3801,Clairton Blvd,Pittsburgh,PA,15227,2021-12-14,16:00:00,16:30:00,Brentwood,8,Comp,Complaint,2,,1
201704070022,9311,1,Inspected & Permitted,VFW / Post #1810 Brentwood,1949-01-01,201,Restaurant with Liquor,3801,Clairton Blvd,Pittsburgh,PA,15227,2017-04-07,15:15:00,15:55:00,Brentwood,1,Ini,Initial,2,,1
201602040005,9311,1,Inspected & Permitted,VFW / Post #1810 Brentwood,1949-01-01,201,Restaurant with Liquor,3801,Clairton Blvd,Pittsburgh,PA,15227,2016-02-03,13:30:00,14:15:00,Brentwood,1,Ini,Initial,2,,1
201502020045,9311,1,Inspected & Permitted,VFW / Post #1810 Brentwood,1949-01-01,201,Restaurant with Liquor,3801,Clairton Blvd,Pittsburgh,PA,15227,2015-02-02,14:10:00,15:10:00,Brentwood,1,Ini,Initial,2,,1
201808310003,9311,1,Inspected & Permitted,VFW / Post #1810 Brentwood,1949-01-01,201,Restaurant with Liquor,3801,Clairton Blvd,Pittsburgh,PA,15227,2018-08-30,14:35:00,15:30:00,Brentwood,1,Ini,Initial,1,2018-09-13,1
201912120019,9311,1,Inspected & Permitted,VFW / Post #1810 Brentwood,1949-01-01,201,Restaurant with Liquor,3801,Clairton Blvd,Pittsburgh,PA,15227,2019-12-10,15:00:00,03:50:00,Brentwood,1,Ini,Initial,2,,1
201811200076,9346,1,Inspected & Permitted,Tennyson Lodge Restaurant,1984-06-17,201,Restaurant with Liquor,4797,Library  Road,Bethel Park,PA,15102,2018-11-20,20:45:00,21:15:00,Bethel Park,1,Ini,Initial,2,,1
201602160025,9346,1,Inspected & Permitted,Tennyson Lodge Restaurant,1984-06-17,201,Restaurant with Liquor,4797,Library  Road,Bethel Park,PA,15102,2016-02-16,13:00:00,13:45:00,Bethel Park,1,Ini,Initial,2,,1
201708080018,9346,1,Inspected & Permitted,Tennyson Lodge Restaurant,1984-06-17,201,Restaurant with Liquor,4797,Library  Road,Bethel Park,PA,15102,2017-08-08,11:50:00,13:20:00,Bethel Park,1,Ini,Initial,2,,1
201410270056,9346,1,Inspected & Permitted,Tennyson Lodge Restaurant,1984-06-17,201,Restaurant with Liquor,4797,Library  Road,Bethel Park,PA,15102,2014-10-27,12:00:00,13:00:00,Bethel Park,1,Ini,Initial,2,,1
201708070019,9428,1,Inspected & Permitted,The Highlands Aqua Club Snack Bar,1960-01-01,777,Seasonal/Pool Snack Bar,130,McAlister Dr,Pittsburgh,PA,15235,2017-08-07,13:00:00,13:40:00,Penn Hills,1,Ini,Initial,2,,7
201506150083,9428,1,Inspected & Permitted,The Highlands Aqua Club Snack Bar,1960-01-01,777,Seasonal/Pool Snack Bar,130,McAlister Dr,Pittsburgh,PA,15235,2015-06-15,15:40:00,16:45:00,Penn Hills,1,Ini,Initial,1,2015-06-29,7
201507090034,9428,1,Inspected & Permitted,The Highlands Aqua Club Snack Bar,1960-01-01,777,Seasonal/Pool Snack Bar,130,McAlister Dr,Pittsburgh,PA,15235,2015-07-09,13:55:00,14:25:00,Penn Hills,2,Reispt,Reinspection,2,,7
201606070020,9428,1,Inspected & Permitted,The Highlands Aqua Club Snack Bar,1960-01-01,777,Seasonal/Pool Snack Bar,130,McAlister Dr,Pittsburgh,PA,15235,2016-06-07,12:30:00,13:25:00,Penn Hills,1,Ini,Initial,2,,7
201606230054,9457,1,Inspected & Permitted,Oakmont Country Club Restaurant,1957-01-01,201,Restaurant with Liquor,1233,Hulton Rd,Oakmont,PA,15139,2016-06-12,10:00:00,11:00:00,Plum,50,Cnslt,Consultation,2,,1
201705110054,9457,1,Inspected & Permitted,Oakmont Country Club Restaurant,1957-01-01,201,Restaurant with Liquor,1233,Hulton Rd,Oakmont,PA,15139,2017-05-11,10:35:00,11:40:00,Plum,2,Reispt,Reinspection,3,,1
201502190023,9457,1,Inspected & Permitted,Oakmont Country Club Restaurant,1957-01-01,201,Restaurant with Liquor,1233,Hulton Rd,Oakmont,PA,15139,2015-02-19,13:00:00,14:20:00,Plum,1,Ini,Initial,2,,1
202111150011,9457,1,Inspected & Permitted,Oakmont Country Club Restaurant,1957-01-01,201,Restaurant with Liquor,1233,Hulton Rd,Oakmont,PA,15139,2021-11-15,11:30:00,11:45:00,Plum,50,Cnslt,Consultation,2,,1
202105170033,9457,1,Inspected & Permitted,Oakmont Country Club Restaurant,1957-01-01,201,Restaurant with Liquor,1233,Hulton Rd,Oakmont,PA,15139,2021-05-17,14:55:00,16:30:00,Plum,52,"Ini, Comp","Initial, Complaint",1,2021-06-07,1
202111170007,9457,1,Inspected & Permitted,Oakmont Country Club Restaurant,1957-01-01,201,Restaurant with Liquor,1233,Hulton Rd,Oakmont,PA,15139,2021-11-17,09:30:00,11:20:00,Plum,1,Ini,Initial,2,,1
202206300001,9457,1,Inspected & Permitted,Oakmont Country Club Restaurant,1957-01-01,201,Restaurant with Liquor,1233,Hulton Rd,Oakmont,PA,15139,2022-06-30,10:15:00,11:30:00,Plum,2,Reispt,Reinspection,2,,1
202206230009,9457,1,Inspected & Permitted,Oakmont Country Club Restaurant,1957-01-01,201,Restaurant with Liquor,1233,Hulton Rd,Oakmont,PA,15139,2022-06-23,10:35:00,12:30:00,Plum,1,Ini,Initial,1,2022-06-30,1
202106080057,9457,1,Inspected & Permitted,Oakmont Country Club Restaurant,1957-01-01,201,Restaurant with Liquor,1233,Hulton Rd,Oakmont,PA,15139,2021-06-08,13:45:00,14:15:00,Plum,2,Reispt,Reinspection,2,,1
201707120009,9457,1,Inspected & Permitted,Oakmont Country Club Restaurant,1957-01-01,201,Restaurant with Liquor,1233,Hulton Rd,Oakmont,PA,15139,2017-07-12,10:05:00,11:10:00,Plum,2,Reispt,Reinspection,1,2017-07-24,1
201606230056,9457,1,Inspected & Permitted,Oakmont Country Club Restaurant,1957-01-01,201,Restaurant with Liquor,1233,Hulton Rd,Oakmont,PA,15139,2016-06-15,10:00:00,12:00:00,Plum,50,Cnslt,Consultation,2,,1
201604130078,9457,1,Inspected & Permitted,Oakmont Country Club Restaurant,1957-01-01,201,Restaurant with Liquor,1233,Hulton Rd,Oakmont,PA,15139,2016-04-11,10:00:00,11:00:00,Plum,50,Cnslt,Consultation,2,,1
201606230057,9457,1,Inspected & Permitted,Oakmont Country Club Restaurant,1957-01-01,201,Restaurant with Liquor,1233,Hulton Rd,Oakmont,PA,15139,2016-06-16,10:00:00,11:00:00,Plum,50,Cnslt,Consultation,2,,1
201407020015,9457,1,Inspected & Permitted,Oakmont Country Club Restaurant,1957-01-01,201,Restaurant with Liquor,1233,Hulton Rd,Oakmont,PA,15139,2014-06-30,10:00:00,11:30:00,Plum,1,Ini,Initial,1,2014-07-30,1
201504100013,3692,1,Inspected & Permitted,Carlynton Jr / Sr High School Cafeteria,1984-06-17,651,School Full Service Kitchen,435,Kings Highway,Carnegie,PA,15106,2015-04-10,11:30:00,12:05:00,Rosslyn Farms,2,Reispt,Reinspection,2,,1
201509290010,3692,1,Inspected & Permitted,Carlynton Jr / Sr High School Cafeteria,1984-06-17,651,School Full Service Kitchen,435,Kings Highway,Carnegie,PA,15106,2015-09-29,08:30:00,11:15:00,Rosslyn Farms,1,Ini,Initial,2,,1
201704040013,3692,1,Inspected & Permitted,Carlynton Jr / Sr High School Cafeteria,1984-06-17,651,School Full Service Kitchen,435,Kings Highway,Carnegie,PA,15106,2017-04-04,11:00:00,11:50:00,Rosslyn Farms,1,Ini,Initial,2,,1
202011200014,3692,1,Inspected & Permitted,Carlynton Jr / Sr High School Cafeteria,1984-06-17,651,School Full Service Kitchen,435,Kings Highway,Carnegie,PA,15106,2020-11-20,11:00:00,12:10:00,Rosslyn Farms,1,Ini,Initial,2,,1
201603310021,3692,1,Inspected & Permitted,Carlynton Jr / Sr High School Cafeteria,1984-06-17,651,School Full Service Kitchen,435,Kings Highway,Carnegie,PA,15106,2016-03-31,10:15:00,12:00:00,Rosslyn Farms,1,Ini,Initial,2,,1
201709080001,3692,1,Inspected & Permitted,Carlynton Jr / Sr High School Cafeteria,1984-06-17,651,School Full Service Kitchen,435,Kings Highway,Carnegie,PA,15106,2017-09-07,11:30:00,12:45:00,Rosslyn Farms,1,Ini,Initial,2,,1
201911130011,3692,1,Inspected & Permitted,Carlynton Jr / Sr High School Cafeteria,1984-06-17,651,School Full Service Kitchen,435,Kings Highway,Carnegie,PA,15106,2019-11-13,11:10:00,12:20:00,Rosslyn Farms,1,Ini,Initial,2,,1
201904030031,3692,1,Inspected & Permitted,Carlynton Jr / Sr High School Cafeteria,1984-06-17,651,School Full Service Kitchen,435,Kings Highway,Carnegie,PA,15106,2019-04-03,11:45:00,12:50:00,Rosslyn Farms,1,Ini,Initial,2,,1
201811010033,3692,1,Inspected & Permitted,Carlynton Jr / Sr High School Cafeteria,1984-06-17,651,School Full Service Kitchen,435,Kings Highway,Carnegie,PA,15106,2018-11-01,11:45:00,13:05:00,Rosslyn Farms,1,Ini,Initial,0,,1
202011270017,3692,1,Inspected & Permitted,Carlynton Jr / Sr High School Cafeteria,1984-06-17,651,School Full Service Kitchen,435,Kings Highway,Carnegie,PA,15106,2020-11-20,12:10:00,12:20:00,Rosslyn Farms,58,Covid-19,COVID-19,2,,1
201909130019,3706,1,Inspected & Permitted,Pgh South Brook/Pioneer 6 - 8,1984-06-17,651,School Full Service Kitchen,775,Dunster  Street,Pittsburgh,PA,15226,2019-09-13,11:30:00,12:30:00,Pittsburgh-119,1,Ini,Initial,2,,1
201810180014,3706,1,Inspected & Permitted,Pgh South Brook/Pioneer 6 - 8,1984-06-17,651,School Full Service Kitchen,775,Dunster  Street,Pittsburgh,PA,15226,2018-10-18,11:05:00,11:55:00,Pittsburgh-119,1,Ini,Initial,2,,1
201605060038,9457,1,Inspected & Permitted,Oakmont Country Club Restaurant,1957-01-01,201,Restaurant with Liquor,1233,Hulton Rd,Oakmont,PA,15139,2016-05-05,08:45:00,10:45:00,Plum,2,Reispt,Reinspection,2,,1
201704270012,9457,1,Inspected & Permitted,Oakmont Country Club Restaurant,1957-01-01,201,Restaurant with Liquor,1233,Hulton Rd,Oakmont,PA,15139,2017-04-27,10:30:00,13:35:00,Plum,1,Ini,Initial,1,2017-05-11,1
201609290029,9457,1,Inspected & Permitted,Oakmont Country Club Restaurant,1957-01-01,201,Restaurant with Liquor,1233,Hulton Rd,Oakmont,PA,15139,2016-09-28,13:20:00,14:40:00,Plum,1,Ini,Initial,2,,1
201604200010,9457,1,Inspected & Permitted,Oakmont Country Club Restaurant,1957-01-01,201,Restaurant with Liquor,1233,Hulton Rd,Oakmont,PA,15139,2016-04-20,08:45:00,10:50:00,Plum,1,Ini,Initial,1,2016-05-04,1
201408050010,9457,1,Inspected & Permitted,Oakmont Country Club Restaurant,1957-01-01,201,Restaurant with Liquor,1233,Hulton Rd,Oakmont,PA,15139,2014-08-05,09:45:00,10:10:00,Plum,2,Reispt,Reinspection,2,,1
201906190058,9457,1,Inspected & Permitted,Oakmont Country Club Restaurant,1957-01-01,201,Restaurant with Liquor,1233,Hulton Rd,Oakmont,PA,15139,2019-06-19,21:50:00,10:55:00,Plum,2,Reispt,Reinspection,3,,1
201806040017,9457,1,Inspected & Permitted,Oakmont Country Club Restaurant,1957-01-01,201,Restaurant with Liquor,1233,Hulton Rd,Oakmont,PA,15139,2018-06-04,09:00:00,11:50:00,Plum,1,Ini,Initial,1,2018-06-18,1
201806180037,9457,1,Inspected & Permitted,Oakmont Country Club Restaurant,1957-01-01,201,Restaurant with Liquor,1233,Hulton Rd,Oakmont,PA,15139,2018-06-18,14:30:00,15:00:00,Plum,2,Reispt,Reinspection,3,,1
202003110054,9457,1,Inspected & Permitted,Oakmont Country Club Restaurant,1957-01-01,201,Restaurant with Liquor,1233,Hulton Rd,Oakmont,PA,15139,2020-03-11,13:50:00,16:40:00,Plum,1,Ini,Initial,1,2020-03-25,1
201906040006,9457,1,Inspected & Permitted,Oakmont Country Club Restaurant,1957-01-01,201,Restaurant with Liquor,1233,Hulton Rd,Oakmont,PA,15139,2019-06-04,10:50:00,12:35:00,Plum,2,Reispt,Reinspection,1,2019-06-18,1
201707250067,9457,1,Inspected & Permitted,Oakmont Country Club Restaurant,1957-01-01,201,Restaurant with Liquor,1233,Hulton Rd,Oakmont,PA,15139,2017-07-25,10:30:00,11:20:00,Plum,2,Reispt,Reinspection,3,,1
201807200023,9457,1,Inspected & Permitted,Oakmont Country Club Restaurant,1957-01-01,201,Restaurant with Liquor,1233,Hulton Rd,Oakmont,PA,15139,2018-07-20,10:00:00,10:50:00,Plum,2,Reispt,Reinspection,2,,1
202006240012,9457,1,Inspected & Permitted,Oakmont Country Club Restaurant,1957-01-01,201,Restaurant with Liquor,1233,Hulton Rd,Oakmont,PA,15139,2020-06-24,13:25:00,14:45:00,Plum,2,Reispt,Reinspection,2,,1
201905200050,9457,1,Inspected & Permitted,Oakmont Country Club Restaurant,1957-01-01,201,Restaurant with Liquor,1233,Hulton Rd,Oakmont,PA,15139,2019-05-20,14:15:00,16:40:00,Plum,1,Ini,Initial,1,2019-06-03,1
201501070040,9460,1,Inspected & Permitted,King's Country Shops Restaurant #03,1974-01-01,212,Chain Restaurant without Liquor,950,Presque Isle Dr,Pittsburgh,PA,15239,2015-01-07,14:45:00,15:45:00,Plum,1,Ini,Initial,2,,7
201404030025,9460,1,Inspected & Permitted,King's Country Shops Restaurant #03,1974-01-01,212,Chain Restaurant without Liquor,950,Presque Isle Dr,Pittsburgh,PA,15239,2014-03-27,11:05:00,14:30:00,Plum,1,Ini,Initial,2,,7
201706160026,9466,1,Inspected & Permitted,Plum Aqua Club Snack Bar,1960-01-01,777,Seasonal/Pool Snack Bar,7753,Saltsburg Rd,Pittsburgh,PA,15239,2017-06-16,10:40:00,10:50:00,Plum,50,Cnslt,Consultation,2,,7
201607250035,9466,1,Inspected & Permitted,Plum Aqua Club Snack Bar,1960-01-01,777,Seasonal/Pool Snack Bar,7753,Saltsburg Rd,Pittsburgh,PA,15239,2016-07-22,08:45:00,09:10:00,Plum,2,Reispt,Reinspection,2,,7
201707110077,9466,1,Inspected & Permitted,Plum Aqua Club Snack Bar,1960-01-01,777,Seasonal/Pool Snack Bar,7753,Saltsburg Rd,Pittsburgh,PA,15239,2017-07-11,10:50:00,11:25:00,Plum,2,Reispt,Reinspection,2,,7
201507010010,9466,1,Inspected & Permitted,Plum Aqua Club Snack Bar,1960-01-01,777,Seasonal/Pool Snack Bar,7753,Saltsburg Rd,Pittsburgh,PA,15239,2015-06-30,14:15:00,15:00:00,Plum,1,Ini,Initial,2,,7
201706270016,9466,1,Inspected & Permitted,Plum Aqua Club Snack Bar,1960-01-01,777,Seasonal/Pool Snack Bar,7753,Saltsburg Rd,Pittsburgh,PA,15239,2017-06-26,11:40:00,12:45:00,Plum,1,Ini,Initial,1,2017-07-10,7
201606210076,9466,1,Inspected & Permitted,Plum Aqua Club Snack Bar,1960-01-01,777,Seasonal/Pool Snack Bar,7753,Saltsburg Rd,Pittsburgh,PA,15239,2016-06-21,12:35:00,13:20:00,Plum,1,Ini,Initial,1,2016-07-21,7
201606060003,9466,1,Inspected & Permitted,Plum Aqua Club Snack Bar,1960-01-01,777,Seasonal/Pool Snack Bar,7753,Saltsburg Rd,Pittsburgh,PA,15239,2016-06-03,14:20:00,14:30:00,Plum,50,Cnslt,Consultation,2,,7
201805210051,9507,1,Inspected & Permitted,Dairy Queen,1984-06-17,212,Chain Restaurant without Liquor,4276,Ohio River Blvd,Pittsburgh,PA,15202,2018-05-21,15:45:00,16:15:00,Bellevue,1,Ini,Initial,2,,7
201704170005,9507,1,Inspected & Permitted,Dairy Queen,1984-06-17,212,Chain Restaurant without Liquor,4276,Ohio River Blvd,Pittsburgh,PA,15202,2017-04-14,14:20:00,15:00:00,Bellevue,1,Ini,Initial,2,,7
201604110005,9507,1,Inspected & Permitted,Dairy Queen,1984-06-17,212,Chain Restaurant without Liquor,4276,Ohio River Blvd,Pittsburgh,PA,15202,2016-04-08,15:10:00,16:10:00,Bellevue,1,Ini,Initial,2,,7
201904120014,3706,1,Inspected & Permitted,Pgh South Brook/Pioneer 6 - 8,1984-06-17,651,School Full Service Kitchen,775,Dunster  Street,Pittsburgh,PA,15226,2019-04-12,11:25:00,12:20:00,Pittsburgh-119,1,Ini,Initial,2,,1
202003110026,3706,1,Inspected & Permitted,Pgh South Brook/Pioneer 6 - 8,1984-06-17,651,School Full Service Kitchen,775,Dunster  Street,Pittsburgh,PA,15226,2020-03-11,12:25:00,13:30:00,Pittsburgh-119,1,Ini,Initial,2,,1
201511090046,3706,1,Inspected & Permitted,Pgh South Brook/Pioneer 6 - 8,1984-06-17,651,School Full Service Kitchen,775,Dunster  Street,Pittsburgh,PA,15226,2015-11-09,10:50:00,12:15:00,Pittsburgh-119,1,Ini,Initial,2,,1
201604180034,3706,1,Inspected & Permitted,Pgh South Brook/Pioneer 6 - 8,1984-06-17,651,School Full Service Kitchen,775,Dunster  Street,Pittsburgh,PA,15226,2016-04-18,12:30:00,13:15:00,Pittsburgh-119,2,Reispt,Reinspection,2,,1
201704200005,3706,1,Inspected & Permitted,Pgh South Brook/Pioneer 6 - 8,1984-06-17,651,School Full Service Kitchen,775,Dunster  Street,Pittsburgh,PA,15226,2017-04-20,11:05:00,12:05:00,Pittsburgh-119,1,Ini,Initial,2,,1
201610180036,3706,1,Inspected & Permitted,Pgh South Brook/Pioneer 6 - 8,1984-06-17,651,School Full Service Kitchen,775,Dunster  Street,Pittsburgh,PA,15226,2016-10-18,11:15:00,12:50:00,Pittsburgh-119,1,Ini,Initial,1,2016-10-26,1
201501290011,3706,1,Inspected & Permitted,Pgh South Brook/Pioneer 6 - 8,1984-06-17,651,School Full Service Kitchen,775,Dunster  Street,Pittsburgh,PA,15226,2015-01-29,10:10:00,11:30:00,Pittsburgh-119,1,Ini,Initial,2,,1
